Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","358","Cabbages","2003","2003","ha","680","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","358","Cabbages","2004","2004","ha","680","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","358","Cabbages","2005","2005","ha","1014","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","358","Cabbages","2006","2006","ha","2226","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","358","Cabbages","2007","2007","ha","2350","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","358","Cabbages","2008","2008","ha","2450","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","358","Cabbages","2009","2009","ha","2000","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","358","Cabbages","2010","2010","ha","4500","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","358","Cabbages","2011","2011","ha","2444","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","358","Cabbages","2012","2012","ha","2754","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","358","Cabbages","2013","2013","ha","3006","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","358","Cabbages","2014","2014","ha","3230","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","358","Cabbages","2015","2015","ha","3206","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","358","Cabbages","2016","2016","ha","3396","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","358","Cabbages","2017","2017","ha","3313","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","358","Cabbages","2018","2018","ha","4330","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","358","Cabbages","2019","2019","ha","6005","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","358","Cabbages","2020","2020","ha","9091","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1961","1961","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1962","1962","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1963","1963","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1964","1964","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1965","1965","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1966","1966","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1967","1967","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1968","1968","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1969","1969","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1970","1970","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1971","1971","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1972","1972","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1973","1973","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1974","1974","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1975","1975","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1976","1976","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1977","1977","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1978","1978","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1979","1979","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1980","1980","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1981","1981","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1982","1982","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1983","1983","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1984","1984","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1985","1985","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1986","1986","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1987","1987","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1988","1988","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1989","1989","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1990","1990","hg/ha","107444","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1991","1991","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1992","1992","hg/ha","100733","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1993","1993","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1994","1994","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1995","1995","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1996","1996","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1997","1997","hg/ha","112945","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1998","1998","hg/ha","115385","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","1999","1999","hg/ha","120000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2000","2000","hg/ha","130634","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2001","2001","hg/ha","140198","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2002","2002","hg/ha","157449","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2003","2003","hg/ha","250000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2004","2004","hg/ha","250000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2005","2005","hg/ha","250000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2006","2006","hg/ha","250108","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2007","2007","hg/ha","178723","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2008","2008","hg/ha","170000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2009","2009","hg/ha","200000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2010","2010","hg/ha","122222","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2011","2011","hg/ha","204583","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2012","2012","hg/ha","199710","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2013","2013","hg/ha","182967","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2014","2014","hg/ha","178947","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2015","2015","hg/ha","173113","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2016","2016","hg/ha","176678","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2017","2017","hg/ha","181105","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2018","2018","hg/ha","175788","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2019","2019","hg/ha","175014","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","358","Cabbages","2020","2020","hg/ha","174251","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5510","Production","358","Cabbages","1961","1961","tonnes","5000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5510","Production","358","Cabbages","1962","1962","tonnes","5000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5510","Production","358","Cabbages","1963","1963","tonnes","5000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5510","Production","358","Cabbages","1964","1964","tonnes","5000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5510","Production","358","Cabbages","1965","1965","tonnes","5000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5510","Production","358","Cabbages","1966","1966","tonnes","5000","E","Estimated value"
